antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Age_Group_Young'}),frozenset({'Gender_Male'}),0.255,0.526,0.14,0.5490196078431373,1.0437635130097667,1.0,0.005870000000000014,1.0510434782608695,0.0562799616490893,0.21840873634945399,0.04856457350872844,0.4075896518303139
frozenset({'Age_Group_Middle'}),frozenset({'Interest_Travel'}),0.426,0.196,0.087,0.20422535211267603,1.0419660822075307,1.0,0.0035039999999999932,1.0103362831858407,0.07016700708878996,0.16261682242990652,0.010230537453577146,0.3240514515665421
frozenset({'Interest_Travel'}),frozenset({'Age_Group_Middle'}),0.196,0.426,0.087,0.4438775510204081,1.0419660822075307,1.0,0.0035039999999999932,1.0321467889908256,0.05009435580717095,0.16261682242990652,0.031145559269003673,0.3240514515665421
frozenset({'Category_Electronics'}),frozenset({'Location_Suburban'}),0.209,0.349,0.076,0.36363636363636365,1.0419380046887212,1.0,0.003059000000000006,1.0230000000000001,0.05088495575221249,0.15767634854771787,0.022482893450635436,0.2907007033081532
frozenset({'Location_Suburban'}),frozenset({'Category_Electronics'}),0.349,0.209,0.076,0.2177650429799427,1.041938004688721,1.0,0.003059000000000006,1.0112051282051282,0.06182795698924744,0.15767634854771787,0.011080964576413034,0.2907007033081532
frozenset({'Income_Level_High'}),"frozenset({'Location_Rural', 'Gender_Male'})",0.505,0.154,0.081,0.1603960396039604,1.0415327247010415,1.0,0.0032299999999999968,1.007617924528302,0.08055867315126566,0.14013840830449825,0.007560330501135227,0.3431850327889932
"frozenset({'Location_Rural', 'Gender_Male'})",frozenset({'Income_Level_High'}),0.154,0.505,0.081,0.525974025974026,1.0415327247010415,1.0,0.0032299999999999968,1.0442465753424657,0.047135393865102244,0.14013840830449825,0.042371769644496925,0.3431850327889932
frozenset({'Gender_Female'}),"frozenset({'Age_Group_Middle', 'Income_Level_High'})",0.474,0.223,0.11,0.23206751054852323,1.0406614822803733,1.0,0.00429800000000001,1.0118076923076924,0.07428275146906343,0.18739352640545145,0.01166989774584714,0.36267052657471005
"frozenset({'Age_Group_Middle', 'Income_Level_High'})",frozenset({'Gender_Female'}),0.223,0.474,0.11,0.49327354260089684,1.040661482280373,1.0,0.00429800000000001,1.0380353982300885,0.0502866502866504,0.18739352640545145,0.03664171597128681,0.36267052657471005
frozenset({'Interest_Sports'}),frozenset({'Gender_Female'}),0.213,0.474,0.105,0.49295774647887325,1.0399952457360195,1.0,0.004038,1.037388888888889,0.04886549282991468,0.18041237113402062,0.03604134311572865,0.35723836691032274
frozenset({'Gender_Female'}),frozenset({'Interest_Sports'}),0.474,0.213,0.105,0.22151898734177217,1.0399952457360195,1.0,0.004038,1.0109430894308944,0.07311243889190656,0.18041237113402062,0.010824634487639354,0.35723836691032274
frozenset({'Age_Group_Middle'}),"frozenset({'Location_Suburban', 'Gender_Female'})",0.426,0.149,0.066,0.15492957746478875,1.039795821911334,1.0,0.0025260000000000005,1.0070166666666667,0.06667722521381057,0.12966601178781928,0.0069677761043346114,0.2989412987995085
"frozenset({'Location_Suburban', 'Gender_Female'})",frozenset({'Age_Group_Middle'}),0.149,0.426,0.066,0.4429530201342282,1.039795821911334,1.0,0.0025260000000000005,1.0304337349397592,0.044973827582523246,0.12966601178781928,0.029534878282627568,0.2989412987995085
frozenset({'Gender_Female'}),frozenset({'Income_Level_Low'}),0.474,0.266,0.131,0.27637130801687765,1.038989879762698,1.0,0.004916000000000004,1.0143323615160351,0.07134356950047896,0.21510673234811167,0.014129847434438193,0.3844262555121982
frozenset({'Income_Level_Low'}),frozenset({'Gender_Female'}),0.266,0.474,0.131,0.4924812030075188,1.038989879762698,1.0,0.004916000000000004,1.0364148148148147,0.05112631819789092,0.21510673234811167,0.035135366934446424,0.3844262555121982
frozenset({'Income_Level_Low'}),frozenset({'Location_Urban'}),0.266,0.344,0.095,0.35714285714285715,1.0382059800664454,1.0,0.003495999999999999,1.0204444444444445,0.05013623978201633,0.18446601941747573,0.020034843205574967,0.31665282392026584
frozenset({'Location_Urban'}),frozenset({'Income_Level_Low'}),0.344,0.266,0.095,0.27616279069767447,1.0382059800664454,1.0,0.003495999999999999,1.0140401606425704,0.056097560975609743,0.18446601941747573,0.013845763893289443,0.31665282392026584
"frozenset({'Income_Level_High', 'Gender_Female'})",frozenset({'Location_Urban'}),0.227,0.344,0.081,0.3568281938325991,1.0372912611412766,1.0,0.002912000000000012,1.019945205479452,0.04650791369204497,0.16530612244897963,0.019555173525303574,0.2961466550558345
frozenset({'Location_Urban'}),"frozenset({'Income_Level_High', 'Gender_Female'})",0.344,0.227,0.081,0.2354651162790698,1.0372912611412766,1.0,0.002912000000000012,1.0110722433460075,0.05480277024992494,0.16530612244897963,0.010950991305394295,0.2961466550558345
"frozenset({'Interest_Sports', 'Gender_Female'})",frozenset({'Income_Level_High'}),0.105,0.505,0.055,0.5238095238095238,1.0372465818010372,1.0,0.0019750000000000045,1.0395,0.04012188928390055,0.09909909909909911,0.037999037999038046,0.31636020744931637
frozenset({'Income_Level_High'}),"frozenset({'Interest_Sports', 'Gender_Female'})",0.505,0.105,0.055,0.10891089108910891,1.0372465818010372,1.0,0.0019750000000000045,1.004388888888889,0.07254361799816363,0.09909909909909911,0.004369710714088172,0.31636020744931637
frozenset({'Location_Urban'}),frozenset({'Interest_Sports'}),0.344,0.213,0.076,0.22093023255813954,1.0372311387706081,1.0,0.002728000000000008,1.0101791044776118,0.05471758664955087,0.158004158004158,0.01007653438137172,0.28886887214761436
frozenset({'Interest_Sports'}),frozenset({'Location_Urban'}),0.213,0.344,0.076,0.3568075117370892,1.0372311387706081,1.0,0.002728000000000008,1.0199124087591243,0.045609576673577346,0.158004158004158,0.01952364594068478,0.28886887214761436
frozenset({'Category_Electronics'}),frozenset({'Gender_Male'}),0.209,0.526,0.114,0.5454545454545455,1.0369858278603528,1.0,0.004066,1.0428000000000002,0.04509060261272651,0.18357487922705315,0.041043344840813296,0.3810922917386796
frozenset({'Gender_Male'}),frozenset({'Category_Electronics'}),0.526,0.209,0.114,0.21673003802281368,1.0369858278603525,1.0,0.004066,1.009868932038835,0.07524613220815753,0.18357487922705315,0.0097724880187278,0.3810922917386796
frozenset({'Income_Level_High'}),frozenset({'Age_Group_Middle'}),0.505,0.426,0.223,0.4415841584158416,1.0365825314925858,1.0,0.007870000000000016,1.0279078014184397,0.07129591882955126,0.31497175141242933,0.027150101769758878,0.48252916840979876
frozenset({'Age_Group_Middle'}),frozenset({'Income_Level_High'}),0.426,0.505,0.223,0.5234741784037559,1.0365825314925858,1.0,0.007870000000000016,1.038768472906404,0.061483414321651345,0.31497175141242933,0.037321572532840144,0.48252916840979876
frozenset({'Gender_Female'}),"frozenset({'Location_Rural', 'Income_Level_High'})",0.474,0.159,0.078,0.16455696202531647,1.0349494467001037,1.0,0.0026339999999999975,1.0066515151515152,0.06420005849663638,0.14054054054054052,0.006607564833907812,0.32756149988058275
"frozenset({'Location_Rural', 'Income_Level_High'})",frozenset({'Gender_Female'}),0.159,0.474,0.078,0.49056603773584906,1.0349494467001035,1.0,0.0026339999999999975,1.0325185185185186,0.04015366322143964,0.14054054054054052,0.03149436831910472,0.32756149988058275
frozenset({'Interest_Technology'}),frozenset({'Income_Level_High'}),0.186,0.505,0.097,0.521505376344086,1.0326839135526455,1.0,0.0030700000000000033,1.034494382022472,0.03888143063400799,0.16329966329966328,0.03334419463451717,0.356792292132439
frozenset({'Income_Level_High'}),frozenset({'Interest_Technology'}),0.505,0.186,0.097,0.19207920792079208,1.0326839135526455,1.0,0.0030700000000000033,1.0075245098039216,0.06393835259814648,0.16329966329966328,0.007468314399007475,0.356792292132439
frozenset({'Interest_Technology'}),frozenset({'Gender_Male'}),0.186,0.526,0.101,0.5430107526881721,1.0323398340079317,1.0,0.003164,1.0372235294117649,0.038484929574038484,0.16530278232405893,0.03588766389909724,0.3675129809068237
frozenset({'Gender_Male'}),frozenset({'Interest_Technology'}),0.526,0.186,0.101,0.1920152091254753,1.0323398340079317,1.0,0.003164,1.007444705882353,0.06609015331912939,0.16530278232405893,0.0073896918003381945,0.3675129809068237
frozenset({'Age_Group_Middle'}),frozenset({'Category_Home & Kitchen'}),0.426,0.189,0.083,0.19483568075117372,1.030876617731078,1.0,0.002486000000000002,1.0072478134110787,0.05218084883086355,0.15601503759398497,0.007195660605639601,0.31699455995230646
frozenset({'Category_Home & Kitchen'}),frozenset({'Age_Group_Middle'}),0.189,0.426,0.083,0.4391534391534392,1.030876617731078,1.0,0.002486000000000002,1.0234528301886794,0.03693194479521047,0.15601503759398497,0.0229153992220195,0.31699455995230646
frozenset({'Location_Rural'}),frozenset({'Interest_Food'}),0.307,0.196,0.062,0.20195439739413681,1.0303795785415144,1.0,0.0018279999999999963,1.007461224489796,0.04254526835171987,0.14058956916099774,0.0074059669081303564,0.25914046400319085
frozenset({'Interest_Food'}),frozenset({'Location_Rural'}),0.196,0.307,0.062,0.31632653061224486,1.0303795785415142,1.0,0.0018279999999999963,1.0136417910447761,0.036671481303161536,0.14058956916099774,0.013458197131666471,0.25914046400319085
frozenset({'Age_Group_Young'}),frozenset({'Category_Books'}),0.255,0.198,0.052,0.20392156862745098,1.0299069122598534,1.0,0.0015099999999999975,1.0074384236453202,0.0389778007227671,0.12967581047381546,0.007383502029240608,0.2332739156268568
frozenset({'Category_Books'}),frozenset({'Age_Group_Young'}),0.198,0.255,0.052,0.2626262626262626,1.0299069122598532,1.0,0.0015099999999999975,1.0103424657534246,0.03620755802800685,0.12967581047381546,0.010236594129211534,0.2332739156268568
"frozenset({'Location_Suburban', 'Gender_Male'})",frozenset({'Income_Level_High'}),0.2,0.505,0.104,0.5199999999999999,1.0297029702970295,1.0,0.002999999999999989,1.0312499999999998,0.03605769230769217,0.17304492512479197,0.030303030303030106,0.3629702970297029
frozenset({'Income_Level_High'}),"frozenset({'Location_Suburban', 'Gender_Male'})",0.505,0.2,0.104,0.20594059405940593,1.0297029702970295,1.0,0.002999999999999989,1.0074812967581048,0.05827505827505806,0.17304492512479197,0.007425742574257398,0.3629702970297029
frozenset({'Age_Group_Senior'}),frozenset({'Interest_Technology'}),0.319,0.186,0.061,0.19122257053291536,1.0280783361984698,1.0,0.0016660000000000008,1.0064573643410852,0.04010495654895166,0.13738738738738737,0.006415934315620836,0.25958977989011356
frozenset({'Interest_Technology'}),frozenset({'Age_Group_Senior'}),0.186,0.319,0.061,0.3279569892473118,1.0280783361984696,1.0,0.0016660000000000008,1.013328,0.03355218109316471,0.13738738738738737,0.01315270080368841,0.25958977989011356
"frozenset({'Income_Level_High', 'Gender_Male'})",frozenset({'Interest_Travel'}),0.278,0.196,0.056,0.2014388489208633,1.027749229188078,1.0,0.0015119999999999925,1.006810810810811,0.03739612188365632,0.13397129186602869,0.006764737463760321,0.2435765673175745
frozenset({'Interest_Travel'}),"frozenset({'Income_Level_High', 'Gender_Male'})",0.196,0.278,0.056,0.2857142857142857,1.0277492291880779,1.0,0.0015119999999999925,1.0108,0.03358208955223864,0.13397129186602869,0.010684606252473233,0.2435765673175745
frozenset({'Gender_Female'}),frozenset({'Category_Home & Kitchen'}),0.474,0.189,0.092,0.19409282700421943,1.0269461746254995,1.0,0.0024139999999999995,1.0063193717277488,0.049884278393122816,0.16112084063047283,0.006279688044660204,0.3404326568883531
frozenset({'Category_Home & Kitchen'}),frozenset({'Gender_Female'}),0.189,0.474,0.092,0.48677248677248675,1.0269461746254995,1.0,0.0024139999999999995,1.0248865979381443,0.032354044925749205,0.16112084063047283,0.024282294244271422,0.3404326568883531
frozenset({'Gender_Female'}),frozenset({'Category_Apparel'}),0.474,0.218,0.106,0.22362869198312238,1.0258196879959742,1.0,0.0026680000000000037,1.0072500000000002,0.047851352320826525,0.18088737201365188,0.007197815835194859,0.35493361204660706
frozenset({'Category_Apparel'}),frozenset({'Gender_Female'}),0.218,0.474,0.106,0.4862385321100917,1.0258196879959742,1.0,0.0026680000000000037,1.0238214285714287,0.0321864594894562,0.18088737201365188,0.023267171311961477,0.35493361204660706
frozenset({'Income_Level_High'}),frozenset({'Location_Rural'}),0.505,0.307,0.159,0.31485148514851485,1.0255748701906022,1.0,0.003964999999999996,1.0114595375722546,0.05037799377422014,0.2434915773353752,0.011329704399011339,0.4163833972973845
frozenset({'Location_Rural'}),frozenset({'Income_Level_High'}),0.307,0.505,0.159,0.5179153094462541,1.0255748701906022,1.0,0.003964999999999996,1.0267905405405406,0.0359842812673001,0.2434915773353752,0.026091534234856717,0.4163833972973845
frozenset({'Income_Level_High'}),"frozenset({'Category_Apparel', 'Gender_Male'})",0.505,0.112,0.058,0.11485148514851486,1.0254596888260255,1.0,0.0014400000000000038,1.003221476510067,0.050156739811912356,0.10375670840787121,0.003211131924003214,0.3163543140028289
"frozenset({'Category_Apparel', 'Gender_Male'})",frozenset({'Income_Level_High'}),0.112,0.505,0.058,0.5178571428571429,1.0254596888260255,1.0,0.0014400000000000038,1.0266666666666668,0.027958993476234928,0.10375670840787121,0.025974025974026062,0.3163543140028289
frozenset({'Age_Group_Young'}),frozenset({'Category_Apparel'}),0.255,0.218,0.057,0.2235294117647059,1.025364274150027,1.0,0.0014100000000000015,1.007121212121212,0.033203814906393535,0.13701923076923078,0.007070859034150759,0.24249865083648137
frozenset({'Category_Apparel'}),frozenset({'Age_Group_Young'}),0.218,0.255,0.057,0.26146788990825687,1.0253642741500268,1.0,0.0014100000000000015,1.0087577639751553,0.03163279041593758,0.13701923076923078,0.00868173142047901,0.24249865083648137
frozenset({'Interest_Sports'}),frozenset({'Income_Level_Medium'}),0.213,0.229,0.05,0.23474178403755872,1.0250732927404311,1.0,0.0012230000000000019,1.0075030674846628,0.031080050825921263,0.12755102040816327,0.0074471907101928735,0.22654119769563524
frozenset({'Income_Level_Medium'}),frozenset({'Interest_Sports'}),0.229,0.213,0.05,0.2183406113537118,1.025073292740431,1.0,0.0012230000000000019,1.006832402234637,0.03172503242542158,0.12755102040816327,0.006786037298236092,0.22654119769563524
"frozenset({'Age_Group_Young', 'Gender_Male'})",frozenset({'Location_Suburban'}),0.14,0.349,0.05,0.35714285714285715,1.0233319688907083,1.0,0.0011400000000000021,1.0126666666666668,0.02651162790697679,0.11389521640091117,0.012508229098090896,0.25020466639377814
frozenset({'Location_Suburban'}),"frozenset({'Age_Group_Young', 'Gender_Male'})",0.349,0.14,0.05,0.14326647564469916,1.023331968890708,1.0,0.0011400000000000021,1.0038127090301003,0.03502304147465444,0.11389521640091117,0.0037982274938362167,0.25020466639377814
frozenset({'Income_Level_High'}),frozenset({'Interest_Sports'}),0.505,0.213,0.11,0.21782178217821782,1.0226374750151073,1.0,0.0024350000000000066,1.0061645569620252,0.04471992653810848,0.18092105263157895,0.006126788028231037,0.36712685353042346
frozenset({'Interest_Sports'}),frozenset({'Income_Level_High'}),0.213,0.505,0.11,0.5164319248826291,1.0226374750151073,1.0,0.0024350000000000066,1.0236407766990292,0.0281275268568789,0.18092105263157895,0.023094797742685087,0.36712685353042346
frozenset({'Income_Level_High'}),frozenset({'Interest_Travel'}),0.505,0.196,0.101,0.2,1.0204081632653061,1.0,0.002020000000000008,1.005,0.04040404040404056,0.1683333333333333,0.004975124378109457,0.3576530612244898
frozenset({'Interest_Travel'}),frozenset({'Income_Level_High'}),0.196,0.505,0.101,0.5153061224489796,1.0204081632653061,1.0,0.002020000000000008,1.0212631578947367,0.02487562189054736,0.1683333333333333,0.020820449391877875,0.3576530612244898
"frozenset({'Age_Group_Middle', 'Income_Level_High'})",frozenset({'Location_Urban'}),0.223,0.344,0.078,0.34977578475336324,1.0167900719574514,1.0,0.0012880000000000114,1.0088827586206897,0.021252021252021438,0.15950920245398775,0.008804549928907418,0.28825998539993747
frozenset({'Location_Urban'}),"frozenset({'Age_Group_Middle', 'Income_Level_High'})",0.344,0.223,0.078,0.22674418604651164,1.0167900719574512,1.0,0.0012880000000000114,1.004842105263158,0.025171982489055878,0.15950920245398775,0.004818772260632739,0.28825998539993747
frozenset({'Location_Suburban'}),frozenset({'Category_Health & Beauty'}),0.349,0.186,0.066,0.18911174785100288,1.0167298271559295,1.0,0.0010860000000000036,1.0038374558303889,0.025275799469347937,0.14072494669509597,0.0038227860577430923,0.2719752287642111
frozenset({'Category_Health & Beauty'}),frozenset({'Location_Suburban'}),0.186,0.349,0.066,0.3548387096774194,1.0167298271559295,1.0,0.0010860000000000036,1.00905,0.020214429305338462,0.14072494669509597,0.008968832069768657,0.2719752287642111
"frozenset({'Income_Level_High', 'Location_Urban'})",frozenset({'Gender_Male'}),0.174,0.526,0.093,0.5344827586206897,1.0161269175298284,1.0,0.001476000000000005,1.0182222222222224,0.019214246660938905,0.15321252059308071,0.017896115233522577,0.3556444211354399
frozenset({'Gender_Male'}),"frozenset({'Income_Level_High', 'Location_Urban'})",0.526,0.174,0.093,0.1768060836501901,1.0161269175298282,1.0,0.001476000000000005,1.0034087759815244,0.033483054307880886,0.15321252059308071,0.003397195702409335,0.3556444211354399
frozenset({'Interest_Fashion'}),"frozenset({'Income_Level_High', 'Gender_Male'})",0.209,0.278,0.059,0.2822966507177033,1.0154555781212349,1.0,0.000897999999999996,1.0059866666666666,0.01924189504810465,0.1378504672897196,0.005951039775212325,0.2472634332725207
"frozenset({'Income_Level_High', 'Gender_Male'})",frozenset({'Interest_Fashion'}),0.278,0.209,0.059,0.2122302158273381,1.0154555781212349,1.0,0.000897999999999996,1.0041004566210046,0.0210808019155828,0.1378504672897196,0.004083711538986214,0.2472634332725207
frozenset({'Location_Urban'}),frozenset({'Interest_Fashion'}),0.344,0.209,0.073,0.2122093023255814,1.0153555135195282,1.0,0.0011040000000000078,1.0040738007380074,0.023053792181757595,0.15208333333333335,0.004057272219445537,0.28074579948814954
frozenset({'Interest_Fashion'}),frozenset({'Location_Urban'}),0.209,0.344,0.073,0.3492822966507177,1.0153555135195282,1.0,0.0011040000000000078,1.0081176470588236,0.019119200595743343,0.15208333333333335,0.008052281479752624,0.28074579948814954
frozenset({'Age_Group_Young'}),frozenset({'Location_Suburban'}),0.255,0.349,0.09,0.3529411764705882,1.0112927692566998,1.0,0.0010050000000000059,1.0060909090909091,0.014988814317673467,0.17509727626459143,0.006054034517032605,0.30541041631552335
frozenset({'Location_Suburban'}),frozenset({'Age_Group_Young'}),0.349,0.255,0.09,0.25787965616045844,1.0112927692566998,1.0,0.0010050000000000059,1.0038803088803088,0.017153097798259187,0.17509727626459143,0.00386531028249454,0.30541041631552335
frozenset({'Income_Level_High'}),"frozenset({'Location_Rural', 'Gender_Female'})",0.505,0.153,0.078,0.15445544554455445,1.0095127159774802,1.0,0.0007349999999999995,1.0017213114754098,0.019036519036519026,0.13448275862068965,0.0017183536535471744,0.33212968355659095
"frozenset({'Location_Rural', 'Gender_Female'})",frozenset({'Income_Level_High'}),0.153,0.505,0.078,0.5098039215686274,1.00951271597748,1.0,0.0007349999999999995,1.0097999999999998,0.011125238397965663,0.13448275862068965,0.009704892057833155,0.33212968355659095
frozenset({'Age_Group_Middle'}),frozenset({'Location_Rural'}),0.426,0.307,0.132,0.3098591549295775,1.009313208239666,1.0,0.0012180000000000246,1.0041428571428572,0.01607538802660786,0.21963394342762066,0.004125764689145023,0.3699132908198376
frozenset({'Location_Rural'}),frozenset({'Age_Group_Middle'}),0.307,0.426,0.132,0.42996742671009774,1.009313208239666,1.0,0.0012180000000000246,1.00696,0.013314967860422673,0.21963394342762066,0.006911893223166819,0.3699132908198376
frozenset({'Gender_Female'}),"frozenset({'Age_Group_Senior', 'Location_Urban'})",0.474,0.115,0.055,0.11603375527426162,1.008989176297927,1.0,0.0004899999999999974,1.0011694510739857,0.01693743518838567,0.10299625468164796,0.0011680850556628369,0.29714731241973946
"frozenset({'Age_Group_Senior', 'Location_Urban'})",frozenset({'Gender_Female'}),0.115,0.474,0.055,0.47826086956521735,1.0089891762979268,1.0,0.0004899999999999974,1.0081666666666664,0.010066769388803232,0.10299625468164796,0.00810051248140185,0.29714731241973946
frozenset({'Category_Home & Kitchen'}),"frozenset({'Income_Level_High', 'Gender_Male'})",0.189,0.278,0.053,0.2804232804232804,1.0087168360549654,1.0,0.00045799999999999313,1.0033676470588235,0.01065537538096441,0.12801932367149757,0.0033563440765656274,0.23553538121883444
"frozenset({'Income_Level_High', 'Gender_Male'})",frozenset({'Category_Home & Kitchen'}),0.278,0.189,0.053,0.19064748201438847,1.0087168360549654,1.0,0.00045799999999999313,1.0020355555555553,0.011968849631526503,0.12801932367149757,0.0020314204862989745,0.23553538121883444
frozenset({'Interest_Food'}),frozenset({'Location_Suburban'}),0.196,0.349,0.069,0.3520408163265306,1.008712940763698,1.0,0.0005960000000000132,1.004692913385827,0.010743384526642388,0.14495798319327735,0.004670992821091609,0.27487427635810774
frozenset({'Location_Suburban'}),frozenset({'Interest_Food'}),0.349,0.196,0.069,0.19770773638968483,1.008712940763698,1.0,0.0005960000000000132,1.0021285714285715,0.013268327433825621,0.14495798319327735,0.0021240502359264023,0.27487427635810774
frozenset({'Location_Urban'}),frozenset({'Interest_Travel'}),0.344,0.196,0.068,0.19767441860465118,1.0085429520645468,1.0,0.0005760000000000071,1.0020869565217392,0.012912482065997289,0.1440677966101695,0.0020826102047900165,0.27230659705742766
frozenset({'Interest_Travel'}),frozenset({'Location_Urban'}),0.196,0.344,0.068,0.3469387755102041,1.0085429520645468,1.0,0.0005760000000000071,1.0045,0.010535557506584851,0.1440677966101695,0.004479840716774551,0.27230659705742766
frozenset({'Income_Level_High'}),"frozenset({'Interest_Sports', 'Gender_Male'})",0.505,0.108,0.055,0.10891089108910891,1.0084341767510085,1.0,0.0004600000000000021,1.0010222222222223,0.016896235078053337,0.09856630824372761,0.0010211783510189593,0.3090850751741841
"frozenset({'Interest_Sports', 'Gender_Male'})",frozenset({'Income_Level_High'}),0.108,0.505,0.055,0.5092592592592593,1.0084341767510085,1.0,0.0004600000000000021,1.0086792452830189,0.009376273950265024,0.09856630824372761,0.00860456416011979,0.3090850751741841
frozenset({'Category_Apparel'}),frozenset({'Income_Level_High'}),0.218,0.505,0.111,0.5091743119266056,1.0082659642111,1.0,0.0009099999999999941,1.0085046728971965,0.010483629409460543,0.18137254901960784,0.008432953387081932,0.36448814606231267
frozenset({'Income_Level_High'}),frozenset({'Category_Apparel'}),0.505,0.218,0.111,0.2198019801980198,1.0082659642111,1.0,0.0009099999999999941,1.0023096446700508,0.016562016562016457,0.18137254901960784,0.0023043225038616414,0.36448814606231267
frozenset({'Category_Books'}),frozenset({'Gender_Male'}),0.198,0.526,0.105,0.5303030303030303,1.0081806659753427,1.0,0.0008519999999999917,1.0091612903225806,0.010117563234770118,0.16962843295638125,0.00907812300217353,0.36496140108307407
frozenset({'Gender_Male'}),frozenset({'Category_Books'}),0.526,0.198,0.105,0.19961977186311786,1.0081806659753427,1.0,0.0008519999999999917,1.0020237529691212,0.017118746232670116,0.16962843295638125,0.00201966566473547,0.36496140108307407
frozenset({'Gender_Female'}),"frozenset({'Category_Apparel', 'Income_Level_High'})",0.474,0.111,0.053,0.11181434599156119,1.007336450374425,1.0,0.00038599999999999746,1.000916864608076,0.013846043475141597,0.09962406015037595,0.0009160247374141601,0.2946459117345193
"frozenset({'Category_Apparel', 'Income_Level_High'})",frozenset({'Gender_Female'}),0.111,0.474,0.053,0.4774774774774775,1.007336450374425,1.0,0.00038599999999999746,1.006655172413793,0.008192372179892554,0.09962406015037595,0.006611173911554198,0.2946459117345193
frozenset({'Income_Level_Low'}),frozenset({'Interest_Fashion'}),0.266,0.209,0.056,0.21052631578947367,1.007302946361118,1.0,0.0004060000000000036,1.0019333333333333,0.009877384196185373,0.13365155131264916,0.0019296027679818978,0.23923444976076555
frozenset({'Interest_Fashion'}),frozenset({'Income_Level_Low'}),0.209,0.266,0.056,0.2679425837320574,1.007302946361118,1.0,0.0004060000000000036,1.0026535947712418,0.009165613147914113,0.13365155131264916,0.0026465718420400713,0.23923444976076555
frozenset({'Age_Group_Middle'}),frozenset({'Income_Level_Low'}),0.426,0.266,0.114,0.26760563380281693,1.006036217303823,1.0,0.000684000000000004,1.0021923076923078,0.010452961672473927,0.19723183391003463,0.002187511992938582,0.34808853118712274
frozenset({'Income_Level_Low'}),frozenset({'Age_Group_Middle'}),0.266,0.426,0.114,0.42857142857142855,1.0060362173038229,1.0,0.000684000000000004,1.0045000000000002,0.008174386920980974,0.19723183391003463,0.00447984071677449,0.34808853118712274
"frozenset({'Income_Level_High', 'Gender_Male'})",frozenset({'Category_Health & Beauty'}),0.278,0.186,0.052,0.1870503597122302,1.005647095227044,1.0,0.00029199999999999365,1.0012920353982302,0.007777541018538081,0.12621359223300968,0.001290368196842988,0.2333101260926742
frozenset({'Category_Health & Beauty'}),"frozenset({'Income_Level_High', 'Gender_Male'})",0.186,0.278,0.052,0.27956989247311825,1.005647095227044,1.0,0.00029199999999999365,1.0021791044776118,0.006898506898506749,0.12621359223300968,0.002174366306257934,0.2333101260926742
"frozenset({'Age_Group_Middle', 'Gender_Female'})",frozenset({'Income_Level_High'}),0.217,0.505,0.11,0.5069124423963134,1.0037870146461652,1.0,0.0004149999999999987,1.0038785046728973,0.004818297921746183,0.17973856209150327,0.0038635199925522935,0.3623671122872656
frozenset({'Income_Level_High'}),"frozenset({'Age_Group_Middle', 'Gender_Female'})",0.505,0.217,0.11,0.21782178217821782,1.0037870146461652,1.0,0.0004149999999999987,1.0010506329113924,0.00762167125803487,0.17973856209150327,0.0010495302403803607,0.3623671122872656
frozenset({'Age_Group_Senior'}),"frozenset({'Gender_Female', 'Location_Urban'})",0.319,0.172,0.055,0.1724137931034483,1.0024057738572576,1.0,0.0001320000000000071,1.0005000000000002,0.0035242290748900575,0.12614678899082568,0.0004997501249375617,0.2460906174819567
"frozenset({'Gender_Female', 'Location_Urban'})",frozenset({'Age_Group_Senior'}),0.172,0.319,0.055,0.31976744186046513,1.0024057738572574,1.0,0.0001320000000000071,1.0011282051282053,0.002898550724637837,0.12614678899082568,0.001126933715807817,0.2460906174819567
frozenset({'Gender_Male'}),frozenset({'Category_Health & Beauty'}),0.526,0.186,0.098,0.18631178707224336,1.0016762745819536,1.0,0.00016399999999999748,1.0003831775700935,0.0035305261345043803,0.15960912052117265,0.00038303080128176655,0.35659675375117544
frozenset({'Category_Health & Beauty'}),frozenset({'Gender_Male'}),0.186,0.526,0.098,0.5268817204301075,1.0016762745819534,1.0,0.00016399999999999748,1.0018636363636362,0.0020558591987163096,0.15960912052117265,0.0018601696837710548,0.35659675375117544
frozenset({'Location_Urban'}),frozenset({'Income_Level_High'}),0.344,0.505,0.174,0.5058139534883721,1.0016117890858853,1.0,0.00028000000000000247,1.0016470588235293,0.00245304177179705,0.2577777777777777,0.0016443504815597959,0.4251842044669583
frozenset({'Income_Level_High'}),frozenset({'Location_Urban'}),0.505,0.344,0.174,0.3445544554455445,1.0016117890858853,1.0,0.00028000000000000247,1.000845921450151,0.0032508998026239693,0.2577777777777777,0.0008452064718666996,0.4251842044669583
frozenset({'Income_Level_Medium'}),frozenset({'Category_Apparel'}),0.229,0.218,0.05,0.2183406113537118,1.0015624374023477,1.0,7.800000000000168e-05,1.0004357541899442,0.002023346303501989,0.12594458438287154,0.0004355643909358063,0.2238492047594247
frozenset({'Category_Apparel'}),frozenset({'Income_Level_Medium'}),0.218,0.229,0.05,0.22935779816513763,1.0015624374023477,1.0,7.800000000000168e-05,1.0004642857142856,0.0019948849104859763,0.12594458438287154,0.0004640702530967812,0.2238492047594247
frozenset({'Category_Apparel'}),frozenset({'Location_Rural'}),0.218,0.307,0.067,0.30733944954128445,1.0011056988315454,1.0,7.400000000000462e-05,1.0004900662251657,0.0014123754628393445,0.1462882096069869,0.0004898261778996441,0.26279024594328065
